,Client_Income,House_Own,Credit_Amount,Client_Marital_Status,Client_Gender,Age_Days,Employed_Days,Client_Family_Members
2629,4872,1,90000,S,Male,10950,1263,0
2630,18421,1,10000,S,Female,6570,0,0
2631,17561,1,60000,S,Female,6935,270,0
2632,6061,1,30000,M,Male,15695,4287,1
2633,4846,1,40000,M,Female,17885,2104,1
2634,13664,0,80000,M,Male,11680,1311,4
2635,12295,1,50000,M,Female,14235,5355,1
2636,9896,1,90000,M,Male,15330,7412,1
2637,9735,0,60000,M,Male,22630,12395,3
2638,13975,0,60000,S,Male,12775,4144,0
2639,6326,0,40000,D,Male,9490,1330,1
2640,11898,1,20000,S,Male,7665,374,1
2641,11357,1,70000,M,Female,21170,7545,0
2642,17720,1,5000,S,Male,6935,224,0
2643,12390,1,30000,S,Female,9490,919,0
2644,12223,1,50000,M,Female,17885,9061,0
2645,7279,1,30000,M,Female,17155,9283,3
2646,21679,0,90000,M,Female,17885,8888,1
2647,9723,1,5000,M,Female,8395,643,0
2648,28204,0,50000,M,Female,18980,12114,0
2649,8560,1,70000,M,Female,12775,1651,1
2650,17513,1,20000,D,Male,13140,3046,0
2651,6677,0,70000,S,Female,10950,3663,6
2652,10958,0,20000,M,Female,7665,529,0
2653,22523,1,10000,S,Male,11680,1057,1
2654,23149,1,40000,S,Male,13140,5033,2
2655,15406,1,70000,S,Male,22265,15474,1
2656,10736,1,50000,S,Female,7300,338,5
2657,10034,1,10000,S,Male,11315,3718,1
2658,14277,0,10000,M,Male,17520,8025,1
2659,18494,0,100000,M,Male,11315,1762,1
2660,4813,0,30000,M,Female,14600,3535,2
2661,18016,0,70000,D,Male,6570,0,4
2662,12120,1,70000,S,Female,6570,0,1
2663,3803,1,20000,M,Female,20805,13675,2
2664,5661,1,10000,M,Female,17155,346,3
2665,11630,1,40000,S,Male,22630,14758,0
2666,4580,1,70000,M,Male,9125,829,1
2667,11045,0,100000,S,Male,10950,2263,1
2668,3944,1,30000,M,Male,21170,6061,4
2669,8289,0,40000,M,Female,9855,1279,4
2670,13518,0,10000,S,Male,11680,4225,0
2671,10936,0,60000,M,Female,15695,4825,1
2672,6987,1,50000,S,Female,12045,2204,1
2673,5470,1,90000,D,Female,11315,4566,1
2674,10202,0,5000,M,Male,16425,2957,1
2675,15658,1,5000,S,Female,21535,14335,2
2676,14908,0,70000,M,Female,9490,2116,1
2677,5938,0,100000,M,Male,10220,2174,3
2678,10721,1,50000,M,Female,9490,1005,1
2679,31461,0,20000,D,Male,16425,226,0
2680,19726,1,80000,M,Male,17520,2421,1
2681,12651,0,90000,D,Male,18980,5512,2
2682,11159,1,50000,S,Female,16425,6377,3
2683,10669,1,60000,M,Female,13870,6574,0
2684,9524,1,70000,M,Female,6935,50,1
2685,9091,0,40000,M,Female,19345,4028,1
2686,15869,1,20000,M,Female,21170,14268,1
2687,28496,0,70000,M,Male,9490,2822,2
2688,13871,0,40000,W,Female,18980,11494,0
2689,9075,0,5000,M,Female,9125,139,3
2690,9829,1,100000,M,Female,13870,6746,1
2691,9354,1,100000,S,Female,18250,8402,0
2692,24750,1,10000,D,Male,18250,8281,4
2693,9157,1,10000,M,Female,13505,3532,3
2694,14086,1,20000,W,Female,21170,9004,1
2695,11819,1,40000,M,Female,20440,11816,3
2696,11944,1,10000,M,Male,12775,2722,4
2697,17250,1,60000,M,Male,16425,9539,0
2698,7302,1,50000,M,Female,14235,1320,2
2699,11331,1,90000,S,Male,14235,2902,0
2700,10493,1,80000,M,Male,6570,0,3
2701,19020,1,80000,M,Female,13140,4144,3
2702,7957,0,90000,D,Male,13505,6199,4
2703,15602,1,90000,M,Female,22630,1878,3
2704,4891,1,10000,M,Male,22630,14765,1
2705,12570,0,80000,M,Male,14235,7536,4
2706,5508,0,30000,M,Male,18615,7801,1
2707,35461,1,50000,D,Male,22265,13428,0
2708,17396,1,30000,S,Female,17885,11115,3
2709,18926,1,80000,S,Male,10950,1387,0
2710,5978,1,90000,S,Male,17155,9669,1
2711,10451,0,60000,M,Male,18615,10309,2
2712,10998,1,50000,M,Male,22995,1599,1
2713,13679,1,50000,M,Male,17885,8970,4
2714,7934,1,40000,M,Male,14235,176,3
2715,13655,1,20000,S,Male,9855,227,1
2716,33535,1,90000,M,Female,14965,1960,2
2717,5016,1,70000,S,Female,15330,4580,1
2718,8757,0,30000,M,Female,18615,2718,0
2719,5766,0,30000,M,Male,16425,8215,0
2720,5408,0,100000,S,Female,9855,471,1
2721,4632,1,40000,M,Female,17520,2090,4
2722,10414,1,60000,M,Male,7300,533,1
2723,32529,0,20000,M,Male,9125,45,3
2724,7290,0,30000,W,Male,13140,5258,0
2725,4767,1,80000,M,Female,14235,5863,0
2726,19494,1,70000,S,Female,17885,9396,0
2727,11632,0,90000,D,Male,18980,7396,2
2728,6582,1,90000,S,Male,17155,9979,1
2729,10234,0,30000,M,Female,22265,3675,1
2730,12521,1,30000,S,Male,19345,12025,1
2731,14995,1,5000,D,Female,21170,2010,1
2732,5466,1,70000,M,Female,18980,3125,0
2733,5380,0,40000,S,Male,18250,1841,0
2734,7437,0,50000,M,Male,21535,13996,0
2735,32154,1,70000,S,Male,17885,923,1
2736,44711,1,80000,M,Female,11315,2628,2
2737,9316,1,30000,S,Male,8030,1221,2
2738,12723,1,20000,S,Female,12775,2693,2
2739,17500,1,10000,S,Male,12045,4730,1
2740,16552,1,80000,S,Male,7300,223,1
2741,12444,0,30000,M,Female,7665,551,0
2742,9936,0,80000,S,Male,9855,1683,1
2743,14173,0,60000,S,Female,12775,4361,0
2744,8606,0,80000,D,Male,20440,12447,2
2745,9186,1,40000,D,Female,8030,998,2
2746,22107,0,60000,M,Male,12775,3507,1
2747,7974,1,60000,M,Male,6935,147,2
2748,14749,1,40000,M,Female,6935,332,1
2749,8104,0,50000,S,Male,7665,521,0
2750,3693,1,90000,M,Male,7300,226,3
2751,20506,1,5000,S,Male,18615,1303,1
2752,4485,1,30000,S,Male,9125,696,1
2753,12716,1,20000,S,Female,18980,6996,0
2754,17225,1,70000,M,Male,12045,149,1
2755,14336,1,60000,S,Male,17155,2650,0
2756,16814,1,5000,D,Male,18980,2195,3
2757,17901,0,90000,W,Female,8395,501,0
2758,9212,0,10000,M,Male,18615,3953,1
2759,5169,0,5000,S,Male,9855,437,1
2760,4195,1,10000,M,Female,14600,6627,3
2761,8524,1,40000,M,Male,8395,1416,4
2762,4887,0,60000,M,Female,21535,10636,1
2763,5017,0,70000,M,Male,13140,2547,3
2764,6908,0,100000,M,Male,22265,4554,1
2765,18549,1,40000,M,Male,21900,10210,1
2766,6932,1,40000,S,Male,14965,6045,0
2767,3988,0,20000,M,Female,13140,1390,2
2768,25047,1,80000,M,Male,14965,833,1
2769,12714,1,20000,D,Male,18615,10835,1
2770,11893,1,5000,M,Male,18980,1206,3
2771,9847,1,60000,S,Male,18980,12232,1
2772,14444,1,10000,M,Female,21900,12951,3
2773,6379,0,5000,M,Male,8395,362,1
2774,25351,1,60000,S,Female,15330,8223,4
2775,6457,1,80000,S,Female,21170,7432,0
2776,16852,1,100000,M,Female,8030,740,2
2777,12416,1,90000,D,Female,14235,4033,0
2778,12108,0,70000,S,Male,16425,4133,2
2779,14128,1,70000,D,Male,13505,6352,2
2780,8023,0,70000,S,Male,9490,1026,1
2781,7498,1,30000,M,Female,22265,9740,3
2782,8534,1,50000,M,Female,9125,737,0
2783,7484,0,100000,M,Male,6935,361,0
2784,11713,1,100000,M,Male,7665,710,5
2785,13058,1,30000,S,Female,13140,1560,1
2786,24616,1,30000,D,Female,10950,2653,3
2787,10886,0,20000,M,Male,9490,268,1
2788,8721,1,30000,W,Male,18250,5654,0
2789,18924,1,60000,D,Female,21535,13207,2
2790,63894,1,90000,S,Male,15695,3604,1
2791,12182,1,40000,W,Female,9855,3097,0
2792,7882,0,20000,D,Female,12045,4196,0
2793,8248,1,10000,M,Female,13140,4738,1
2794,7422,0,100000,S,Female,16425,2200,3
2795,14189,0,5000,S,Male,8395,1595,1
2796,7800,1,90000,S,Male,18615,3443,3
2797,14798,1,100000,S,Female,14965,3790,1
2798,18496,1,40000,M,Male,22630,6590,0
2799,16138,0,5000,S,Female,14600,3454,1
2800,5937,1,90000,M,Male,19345,4942,2
2801,5670,0,40000,S,Male,13505,2101,0
2802,17130,0,5000,S,Female,19345,10360,4
2803,12405,1,60000,M,Male,14235,3140,1
2804,9873,1,60000,S,Female,15330,7705,0
2805,14526,1,20000,S,Female,13140,5335,1
2806,10647,0,80000,S,Female,18250,10432,5
2807,12971,1,30000,M,Male,14600,7317,2
2808,4602,0,5000,M,Male,8030,1196,2
2809,9666,1,5000,S,Female,21900,2586,2
2810,16581,1,10000,S,Female,12045,2155,0
2811,11293,1,80000,S,Male,9855,1090,4
2812,9249,0,60000,M,Male,18250,9725,3
2813,16499,1,50000,M,Male,15330,5104,3
2814,20056,1,5000,M,Male,18980,8925,0
2815,9644,1,70000,M,Female,10950,1067,1
2816,8843,0,30000,S,Female,18615,1178,0
2817,9188,0,50000,S,Female,18250,2019,0
2818,10865,0,70000,S,Male,14965,3194,3
2819,3970,1,5000,M,Male,6570,0,0
2820,25040,1,90000,W,Male,6570,0,0
2821,11292,0,10000,M,Female,15695,8020,1
2822,12342,0,90000,M,Male,15330,1071,0
2823,19084,1,40000,S,Male,16790,2511,0
2824,5320,1,20000,M,Female,12045,1875,1
2825,11500,0,30000,M,Male,17885,6072,0
2826,8934,1,40000,M,Male,10220,1219,0
2827,14138,1,80000,M,Male,13870,6207,2
2828,7504,0,50000,D,Female,18980,652,2
2829,14691,1,30000,M,Male,13140,5710,2
2830,7963,1,100000,M,Male,9490,1490,1
2831,15871,0,10000,S,Female,21900,11484,0
2832,6890,0,70000,M,Male,18615,2830,2
2833,6394,1,10000,M,Female,13140,5657,2
2834,6081,1,10000,S,Male,6935,315,1
2835,26523,1,60000,M,Male,14965,5750,3
2836,11752,0,30000,M,Male,16790,9942,1
2837,5410,1,60000,D,Male,8030,595,0
2838,16677,1,20000,S,Female,14965,7815,4
2839,29805,1,50000,M,Male,6935,59,1
2840,9871,0,5000,S,Male,21535,275,5
2841,17848,1,50000,M,Male,11680,58,2
2842,7412,1,100000,M,Male,13870,2580,4
2843,4604,1,70000,D,Female,12045,1244,1
2844,27632,1,20000,M,Male,13505,2990,2
2845,6778,1,5000,M,Male,11315,2647,2
2846,14098,1,40000,D,Female,8395,705,1
2847,25335,1,20000,S,Female,10220,2737,1
2848,13936,0,80000,M,Male,15695,5631,2
2849,24370,0,80000,M,Male,11315,4288,1
2850,10923,0,80000,S,Female,8395,1624,0
2851,8026,1,20000,M,Female,18615,6665,1
2852,5072,1,40000,M,Male,22630,10705,3
2853,35870,0,70000,S,Male,22995,6977,5
2854,5730,0,80000,M,Male,8030,1448,4
2855,5302,1,30000,M,Male,12775,313,1
2856,11009,0,50000,M,Female,16425,2127,0
2857,7503,0,50000,M,Male,7665,624,1
2858,9018,1,100000,M,Female,7300,484,1
2859,11783,0,30000,M,Male,10950,1225,0
2860,6337,0,70000,M,Female,21170,720,4
2861,17936,0,50000,S,Male,6570,0,2
2862,5847,0,5000,S,Male,15695,2740,1
2863,4128,0,70000,S,Male,17520,473,3
2864,36842,0,100000,D,Female,22630,11928,3
2865,7531,0,10000,M,Female,13140,650,1
2866,7636,0,60000,S,Female,14235,3130,0
2867,9654,1,5000,S,Female,9125,876,2
2868,3148,0,80000,M,Female,6570,0,3
2869,27716,1,100000,M,Female,22630,9295,2
2870,13873,1,100000,M,Female,18250,3599,1
2871,7000,0,90000,S,Male,13140,4101,0
2872,13370,0,5000,M,Female,17520,4170,2
2873,4917,1,90000,W,Female,21535,10579,3
2874,17607,1,90000,M,Male,9490,1150,2
2875,12319,0,10000,S,Male,13505,2735,0
2876,10768,0,5000,M,Male,17155,8044,4
2877,10605,0,30000,M,Male,18250,8158,0
2878,9553,0,70000,M,Female,14235,3693,1
2879,18309,1,30000,M,Female,13505,2299,1
2880,7840,1,100000,S,Male,14600,2634,1
2881,10080,1,5000,S,Male,13505,2481,0
2882,7767,0,50000,M,Female,18615,8969,4
2883,19161,1,100000,S,Male,20440,10123,1
2884,9011,1,10000,M,Male,13140,5005,3
2885,10876,0,40000,S,Male,7300,329,1
2886,8092,1,60000,M,Male,7300,399,1
2887,20585,0,90000,M,Female,8030,368,1
2888,24433,1,30000,M,Female,17155,1144,1
2889,5967,1,70000,M,Male,9125,1119,1
2890,5597,1,100000,M,Female,18980,5485,0
2891,23117,0,5000,S,Female,12775,1969,4
2892,16083,0,50000,S,Male,13140,6356,1
2893,12100,1,5000,M,Male,8395,154,0
2894,15342,1,70000,S,Male,21535,7218,0
2895,16643,1,40000,D,Male,13870,6607,1
2896,29770,0,90000,D,Male,15330,5213,4
2897,16969,1,60000,M,Male,18615,5447,0
2898,17802,1,100000,M,Male,8395,978,0
2899,10138,1,100000,M,Male,22630,10918,2
2900,4883,0,100000,S,Female,18615,6634,3
2901,6930,1,40000,M,Male,6935,86,2
2902,13313,1,20000,M,Male,9125,1871,2
2903,7378,1,70000,S,Female,16425,2801,3
2904,15598,1,30000,M,Female,8030,861,2
2905,13529,1,90000,M,Female,18250,7661,1
2906,9432,1,20000,S,Male,8030,817,1
2907,11402,1,10000,S,Female,6570,0,0
2908,8859,1,80000,M,Male,11315,1429,1
2909,14017,0,80000,S,Female,16790,8191,3
2910,12280,1,50000,S,Male,10220,2295,3
2911,10508,0,5000,D,Male,17885,5794,0
2912,14278,0,10000,S,Female,17885,308,1
2913,13942,0,30000,S,Male,12775,3570,1
2914,20012,0,60000,D,Male,12775,2758,1
2915,11273,1,40000,M,Male,15695,4154,2
2916,13409,0,70000,S,Female,9490,1624,1
2917,9806,1,70000,S,Female,16425,8281,2
2918,5939,1,60000,S,Female,15330,715,1
2919,9914,1,80000,S,Female,10950,2780,0
2920,19735,0,100000,M,Female,20805,350,3
2921,10654,1,5000,M,Male,8030,1311,2
2922,13712,0,90000,M,Female,18615,6483,1
2923,25123,0,60000,S,Male,19345,4392,1
2924,5145,1,100000,M,Male,10950,3071,2
2925,17372,0,10000,S,Male,9855,2073,0
2926,14263,1,90000,D,Female,8030,574,0
2927,11543,1,50000,M,Female,11315,3947,0
2928,9076,1,50000,M,Male,21535,10785,0
2929,9344,1,90000,M,Female,20440,9217,1
2930,5926,1,100000,M,Female,16790,7123,2
2931,15172,1,40000,W,Female,9125,2097,2
2932,7362,1,60000,S,Female,16425,3495,3
2933,14594,1,100000,M,Male,17885,1124,1
2934,13997,1,30000,D,Female,16425,8070,2
2935,8044,1,90000,M,Male,16790,2895,0
2936,14703,0,100000,M,Female,17520,7384,2
2937,6244,1,90000,W,Female,9855,3193,2
2938,8791,0,40000,M,Male,11315,1503,3
2939,25797,0,80000,M,Female,12775,873,1
2940,9596,1,5000,D,Male,22265,12265,1
2941,26653,1,60000,S,Male,15330,4750,0
2942,7290,0,50000,D,Male,20805,10679,3
2943,4322,1,20000,M,Female,18250,3654,3
2944,19727,1,40000,M,Female,9490,369,1
2945,12024,1,60000,S,Male,8395,10,0
2946,30351,1,5000,M,Female,10220,1460,1
2947,34582,0,40000,M,Female,14965,6210,0
2948,11606,1,90000,S,Female,9490,1925,1
2949,5920,1,5000,M,Male,16425,5698,3
2950,15580,1,60000,M,Female,17155,2901,1
2951,11671,1,70000,M,Male,19345,5532,1
2952,18912,1,10000,S,Female,19345,3660,2
2953,34314,0,80000,S,Male,9855,229,0
2954,21538,1,5000,S,Female,15695,4567,1
2955,12197,0,20000,D,Female,12775,3994,2
2956,9946,0,50000,M,Male,7300,524,1
2957,16627,1,30000,M,Male,14600,3692,1
2958,9406,1,80000,D,Male,18250,10634,3
2959,26219,0,40000,S,Female,10950,1038,1
2960,9923,1,80000,M,Male,9125,480,0
2961,4894,1,30000,M,Female,9855,474,6
2962,38594,1,40000,S,Female,17885,2325,3
2963,10305,0,5000,M,Male,7665,46,0
2964,7791,1,100000,S,Male,12775,244,2
2965,4902,0,50000,M,Male,8030,771,0
2966,16213,1,5000,M,Female,21535,571,0
2967,3800,0,70000,M,Male,9490,1379,0
2968,9021,1,70000,M,Male,17155,8259,1
2969,20959,1,70000,M,Male,18250,11235,6
2970,41556,1,70000,D,Female,10950,2696,1
2971,11225,1,40000,D,Female,13505,5687,1
2972,20802,0,70000,M,Male,14600,3360,1
2973,23003,1,90000,D,Female,6570,0,6
2974,7797,0,50000,M,Male,20075,12303,0
2975,12728,1,5000,M,Male,6935,114,1
2976,9325,1,70000,S,Male,11315,4715,5
2977,8816,0,40000,S,Female,17520,6157,0
2978,5530,0,90000,M,Male,8030,705,3
2979,31260,0,50000,S,Male,22995,11065,0
2980,20920,1,60000,M,Female,16790,4547,4
2981,6488,1,90000,W,Male,14965,684,2
2982,25869,0,80000,M,Male,21535,11514,2
2983,16662,0,50000,M,Male,17520,438,4
2984,21073,1,60000,S,Female,22995,6505,1
2985,6276,1,80000,S,Male,18980,8323,3
2986,5443,1,80000,S,Female,15695,7524,3
2987,16457,1,70000,M,Female,18980,9868,3
2988,20483,1,100000,M,Female,14965,513,2
2989,17546,1,40000,M,Male,13870,6917,2
2990,5412,1,40000,S,Male,6570,0,2
2991,7106,1,30000,M,Female,21900,13441,1
2992,17439,1,30000,M,Male,6570,0,0
2993,16517,1,60000,M,Male,12775,5333,1
2994,11060,0,60000,M,Male,21535,6616,2
2995,31174,0,80000,M,Male,16425,6167,3
2996,5797,1,30000,S,Male,14600,24,1
2997,4426,0,100000,D,Female,8030,568,2
2998,13790,1,10000,S,Female,12775,4607,6
2999,12009,0,80000,D,Male,7300,319,1
3000,13890,0,30000,M,Male,17885,1619,1
3001,9092,1,50000,M,Male,13140,6042,0
3002,8222,0,60000,S,Female,12045,3831,2
3003,20010,1,30000,S,Female,11680,4761,0
3004,13316,0,40000,S,Female,11680,281,1
3005,12478,1,20000,M,Female,10950,4020,0
3006,21800,0,90000,M,Female,18980,5147,5
3007,8822,0,60000,D,Female,10950,3621,0
3008,14724,0,5000,W,Male,21900,11357,0
3009,16421,0,80000,M,Male,18980,9347,2
3010,13576,1,60000,M,Female,7300,333,4
3011,12673,1,20000,S,Female,16790,952,0
3012,6444,0,30000,D,Female,13505,1662,1
3013,3911,1,30000,W,Female,6570,0,2
3014,11883,1,80000,W,Female,18980,11181,5
3015,10486,0,60000,M,Female,13870,371,0
3016,17989,1,5000,S,Female,16425,5124,5
3017,4057,1,10000,W,Male,21535,14746,0
3018,12357,1,60000,M,Female,21535,10029,4
3019,19955,1,50000,S,Female,14600,6007,3
3020,19040,0,10000,M,Female,8395,217,1
3021,10714,1,100000,S,Female,7300,434,1
3022,13060,0,80000,D,Female,8395,155,1
3023,11004,1,5000,M,Female,18980,4406,3
3024,12621,0,20000,M,Male,10220,263,0
3025,7686,0,30000,M,Female,21170,3916,3
3026,14333,1,70000,M,Female,6570,0,2
3027,6970,0,50000,M,Male,15330,8121,0
3028,6414,1,80000,M,Female,8030,769,1
3029,15182,1,90000,S,Male,16790,5851,2
3030,52782,1,70000,M,Female,15695,5488,1
3031,12912,1,100000,M,Female,11680,3854,0
3032,12464,0,50000,M,Male,14235,5491,1
3033,7940,0,90000,S,Male,7300,198,0
3034,16446,0,10000,M,Male,9855,608,2
3035,7378,1,10000,W,Male,7300,272,1
3036,10373,0,5000,S,Female,19345,9351,1
3037,12371,1,70000,M,Female,12045,2155,1
3038,21133,1,30000,S,Male,11315,1548,0
3039,7901,0,10000,M,Female,8395,870,0
3040,6687,1,90000,S,Male,9125,1751,3
3041,10020,1,30000,W,Male,18615,5308,1
3042,14183,0,70000,M,Female,21900,14249,2
3043,9037,1,80000,M,Male,17520,9011,0
3044,7981,1,80000,M,Male,14965,2198,1
3045,9043,0,80000,S,Female,9125,1161,1
3046,9633,0,5000,M,Female,9490,314,2
3047,14293,0,30000,S,Female,6935,351,1
3048,27611,0,40000,M,Male,18250,9340,1
3049,6983,0,70000,S,Female,7665,411,1
3050,9647,0,70000,S,Male,14965,2244,1
3051,20527,0,30000,M,Male,18250,2108,1
3052,22363,0,20000,M,Female,9125,2536,2
3053,10296,1,90000,M,Male,17885,1208,1
3054,11740,1,100000,W,Female,18980,5309,0
3055,14182,0,20000,M,Male,18250,5406,0
3056,28937,1,90000,M,Female,9490,1685,1
3057,18525,0,40000,M,Female,16425,5778,2
3058,24826,1,5000,M,Male,16425,4377,1
3059,13215,1,50000,M,Male,20805,14175,1
3060,9048,1,90000,M,Male,14965,5646,0
3061,11764,1,50000,M,Male,15695,5997,0
3062,9602,1,20000,M,Female,12775,260,5
3063,17168,0,50000,S,Female,8395,1011,3
3064,4539,0,100000,W,Female,11315,478,1
3065,7233,0,100000,S,Male,15330,5107,0
3066,23711,0,90000,M,Female,17885,8398,0
3067,16939,1,90000,S,Male,16425,8207,1
3068,14833,1,5000,S,Male,9125,399,1
3069,10270,0,10000,S,Female,10950,3670,0
3070,9754,1,90000,S,Female,20805,6210,0
3071,17896,1,5000,S,Male,12045,5447,1
3072,10476,1,100000,D,Male,20075,4320,0
3073,19792,0,40000,M,Female,20440,7688,1
3074,13489,1,10000,S,Female,6935,361,0
3075,23167,1,20000,D,Female,11680,741,0
3076,5501,0,50000,D,Female,8395,1253,2
3077,12247,0,100000,M,Female,12775,527,0
3078,10881,0,10000,M,Female,19345,1663,3
3079,11421,0,50000,S,Male,17520,8974,0
3080,20315,1,5000,M,Female,7665,585,1
3081,11277,1,90000,S,Female,11680,39,2
3082,7797,0,100000,S,Female,13870,6583,0
3083,9541,0,30000,S,Female,18980,1256,1
3084,7409,1,5000,D,Female,22995,10023,3
3085,14373,1,30000,W,Male,12045,619,1
3086,32986,1,10000,M,Male,15330,7397,4
3087,19471,0,30000,D,Female,6935,59,0
3088,8116,1,5000,S,Male,17155,10404,1
3089,14935,1,50000,M,Male,7300,479,0
3090,12575,0,10000,M,Female,18250,6797,0
3091,8442,0,60000,M,Female,14965,6219,3
3092,10364,1,90000,S,Male,20075,12248,0
3093,11686,1,90000,M,Male,9490,1395,4
3094,27932,1,90000,S,Female,13140,5272,1
3095,9126,0,80000,M,Male,16425,6771,3
3096,8719,1,70000,W,Female,8395,436,1
3097,17780,1,30000,M,Male,8030,1243,0
3098,5546,1,90000,M,Male,12775,1229,3
3099,17016,1,50000,M,Female,7300,625,2
3100,10564,0,20000,M,Male,8030,1238,2
3101,16646,0,5000,S,Male,9490,1304,1
3102,7340,0,100000,M,Male,9125,1672,0
3103,11870,1,40000,M,Male,11680,3542,3
3104,6898,1,40000,S,Female,21900,3324,0
3105,22223,1,10000,M,Male,10220,263,2
3106,6780,1,70000,D,Male,20805,5264,3
3107,9020,1,70000,D,Female,11315,2985,1
3108,7480,0,40000,M,Female,7300,178,1
3109,19016,1,70000,M,Male,8030,157,2
3110,7852,1,10000,M,Female,18250,10919,3
3111,14727,0,50000,M,Male,21170,6232,0
3112,6604,0,100000,M,Female,21535,1651,4
3113,25099,0,60000,S,Female,15330,882,0
3114,10133,1,50000,M,Female,18980,7935,1
3115,23378,1,20000,S,Male,18250,10156,3
3116,8649,0,100000,D,Female,9855,1500,1
3117,31246,1,30000,S,Female,21535,2377,1
3118,17093,1,40000,M,Female,14600,1204,1
3119,18147,1,10000,W,Male,6570,0,2
3120,9436,1,30000,M,Male,14235,2017,2
3121,16566,1,70000,M,Male,10950,3760,2
3122,19124,1,100000,M,Male,21170,3897,2
3123,11457,0,70000,S,Female,17155,6644,3
3124,4232,1,30000,S,Female,21170,4361,1
3125,20514,1,10000,M,Female,18980,11137,1
3126,15502,1,30000,M,Female,10220,1210,2
3127,13530,1,50000,S,Male,15330,993,1
3128,6908,0,40000,M,Male,8030,794,1
3129,15836,0,70000,S,Female,15695,1232,2
3130,42486,0,90000,S,Male,9125,1148,1
3131,12985,0,40000,W,Female,21535,10785,1
3132,4726,0,60000,M,Female,12045,2267,1
3133,9346,1,30000,S,Female,11680,4816,1
3134,13463,0,10000,M,Female,14600,2502,1
3135,21977,1,90000,S,Female,8030,1284,2
3136,17585,0,50000,W,Female,10220,516,1
3137,13500,0,40000,M,Male,13505,711,2
3138,18271,0,40000,S,Male,11315,3354,0
3139,5892,0,40000,S,Male,18250,2660,1
3140,16925,0,5000,M,Male,11315,89,3
3141,17105,0,60000,M,Male,16790,5968,3
3142,17921,1,40000,M,Male,13140,5117,0
3143,16664,1,80000,M,Male,19345,4900,1
3144,5961,1,50000,M,Female,10220,608,3
3145,10149,0,70000,S,Female,18615,6913,1
3146,16598,1,70000,M,Female,7665,294,1
3147,8111,1,90000,M,Male,9125,55,4
3148,8932,0,5000,S,Male,6935,121,3
3149,11048,1,90000,S,Male,21535,454,1
3150,8484,0,40000,M,Female,19345,6924,4
3151,19881,1,40000,M,Female,20075,1566,1
3152,10847,0,90000,M,Male,10220,2593,0
3153,10637,1,40000,S,Female,19345,2250,1
3154,23204,1,40000,S,Female,12775,4626,4
3155,13536,1,20000,S,Female,19345,2253,1
3156,14732,0,30000,M,Female,9125,64,2
3157,17107,1,30000,M,Male,16790,651,0
3158,18277,1,30000,M,Male,12045,2807,1
3159,14271,1,80000,M,Male,9855,1840,0
3160,12480,1,60000,S,Male,15330,5985,0
3161,6223,1,30000,S,Male,13870,6210,1
3162,9741,0,50000,M,Male,6935,99,1
3163,20624,0,80000,M,Male,11680,4063,0
3164,8564,1,10000,S,Female,6935,121,1
3165,24222,1,5000,S,Male,18980,10971,3
3166,21665,0,20000,M,Female,15695,2794,1
3167,10481,1,50000,M,Female,13140,5376,0
3168,16199,1,40000,M,Female,22995,8219,1
3169,7947,1,90000,S,Male,22995,8766,2
3170,32404,1,60000,M,Female,7300,86,1
3171,6768,0,40000,M,Male,18615,7918,0
3172,7349,0,100000,W,Male,13140,2110,0
3173,16625,1,60000,M,Male,9855,3245,3
3174,14869,0,5000,M,Male,18980,8750,1
3175,20243,0,10000,S,Female,6570,0,2
3176,12549,1,5000,M,Male,22265,14802,0
3177,11163,0,10000,M,Male,22995,10665,3
3178,34530,0,40000,M,Male,18980,2101,3
3179,10446,1,60000,S,Male,8395,295,3
3180,12910,1,80000,M,Female,7300,187,1
3181,14646,0,80000,D,Female,18250,9935,3
3182,14691,0,5000,M,Male,15695,1737,1
3183,17268,1,10000,D,Female,18250,10472,2
3184,10441,0,90000,M,Male,9490,1688,3
3185,18774,1,10000,M,Female,10950,386,2
3186,8921,1,50000,M,Female,11680,1849,0
3187,10428,1,20000,S,Female,13870,4390,3
3188,5855,0,20000,W,Male,8030,96,4
3189,13406,0,90000,S,Female,19345,4943,0
3190,5305,1,30000,S,Male,14235,4768,1
3191,7436,1,30000,M,Male,17155,9764,3
3192,11281,1,40000,D,Male,12045,7,2
3193,11182,1,30000,S,Female,22995,511,2
